統計期或資料時間,縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,戶數,人口數,
107Y12M,67000,臺南市,67000260,左鎮區,1947,4781,
107Y12M,67000,臺南市,67000270,仁德區,27920,75878,
107Y12M,67000,臺南市,67000280,歸仁區,22917,68403,
107Y12M,67000,臺南市,67000290,關廟區,11253,34353,
107Y12M,67000,臺南市,67000300,龍崎區,1534,3995,
107Y12M,67000,臺南市,67000310,永康區,85297,234891,
107Y12M,67000,臺南市,67000320,東區,72175,186250,
107Y12M,67000,臺南市,67000330,南區,46099,124824,
107Y12M,67000,臺南市,67000340,北區,51203,132112,
107Y12M,67000,臺南市,67000350,安南區,63875,193438,
107Y12M,67000,臺南市,67000360,安平區,26016,66775,
107Y12M,67000,臺南市,67000370,中西區,31690,78167,
108Y03M,67000,臺南市,67000010,新營區,29084,77524,
108Y03M,67000,臺南市,67000020,鹽水區,10056,25369,
108Y03M,67000,臺南市,67000030,白河區,10782,28007,
108Y03M,67000,臺南市,67000040,柳營區,7928,21092,
108Y03M,67000,臺南市,67000050,後壁區,8791,23229,
108Y03M,67000,臺南市,67000060,東山區,8328,20692,
108Y03M,67000,臺南市,67000070,麻豆區,15860,44203,
108Y03M,67000,臺南市,67000080,下營區,9061,23821,
108Y03M,67000,臺南市,67000090,六甲區,7804,22108,
108Y03M,67000,臺南市,67000100,官田區,7980,21255,
108Y03M,67000,臺南市,67000110,大內區,3809,9530,
108Y03M,67000,臺南市,67000120,佳里區,20871,59055,
108Y03M,67000,臺南市,67000130,學甲區,9639,25676,
108Y03M,67000,臺南市,67000140,西港區,8275,24667,
108Y03M,67000,臺南市,67000150,七股區,8035,22657,
108Y03M,67000,臺南市,67000160,將軍區,7278,19610,
108Y03M,67000,臺南市,67000170,北門區,4217,10987,
108Y03M,67000,臺南市,67000180,新化區,14489,43416,
108Y03M,67000,臺南市,67000190,善化區,18213,49272,
108Y03M,67000,臺南市,67000200,新市區,12671,37072,
108Y03M,67000,臺南市,67000210,安定區,10214,30439,
108Y03M,67000,臺南市,67000220,山上區,2731,7296,
108Y03M,67000,臺南市,67000230,玉井區,5158,13957,
108Y03M,67000,臺南市,67000240,楠西區,3516,9470,
108Y03M,67000,臺南市,67000250,南化區,2858,8672,
108Y03M,67000,臺南市,67000260,左鎮區,1949,4769,
108Y03M,67000,臺南市,67000270,仁德區,27954,75896,
108Y03M,67000,臺南市,67000280,歸仁區,22957,68387,
108Y03M,67000,臺南市,67000290,關廟區,11263,34277,
108Y03M,67000,臺南市,67000300,龍崎區,1536,3989,
108Y03M,67000,臺南市,67000310,永康區,85503,234893,
108Y03M,67000,臺南市,67000320,東區,72256,186348,
108Y03M,67000,臺南市,67000330,南區,46292,124952,
108Y03M,67000,臺南市,67000340,北區,51275,131922,
108Y03M,67000,臺南市,67000350,安南區,64149,193782,
108Y03M,67000,臺南市,67000360,安平區,26101,66852,
108Y03M,67000,臺南市,67000370,中西區,31750,78213,
108Y06M,67000,臺南市,67000010,新營區,29126,77336,
108Y06M,67000,臺南市,67000020,鹽水區,10073,25322,
108Y06M,67000,臺南市,67000030,白河區,10775,27909,
108Y06M,67000,臺南市,67000040,柳營區,7968,21092,
108Y06M,67000,臺南市,67000050,後壁區,8782,23173,
108Y06M,67000,臺南市,67000060,東山區,8313,20616,
108Y06M,67000,臺南市,67000070,麻豆區,15865,44102,
108Y06M,67000,臺南市,67000080,下營區,9102,23741,
108Y06M,67000,臺南市,67000090,六甲區,7812,22044,
108Y06M,67000,臺南市,67000100,官田區,8008,21265,
108Y06M,67000,臺南市,67000110,大內區,3794,9471,
108Y06M,67000,臺南市,67000120,佳里區,20959,59080,
108Y06M,67000,臺南市,67000130,學甲區,9646,25614,
108Y06M,67000,臺南市,67000140,西港區,8277,24576,
108Y06M,67000,臺南市,67000150,七股區,8032,22538,
108Y06M,67000,臺南市,67000160,將軍區,7280,19524,
108Y06M,67000,臺南市,67000170,北門區,4221,10941,
108Y06M,67000,臺南市,67000180,新化區,14529,43409,
108Y06M,67000,臺南市,67000190,善化區,18433,49570,
108Y06M,67000,臺南市,67000200,新市區,12761,37159,
108Y06M,67000,臺南市,67000210,安定區,10243,30406,
108Y06M,67000,臺南市,67000220,山上區,2721,7245,
108Y06M,67000,臺南市,67000230,玉井區,5155,13898,
108Y06M,67000,臺南市,67000240,楠西區,3504,9412,
108Y06M,67000,臺南市,67000250,南化區,2856,8652,
108Y06M,67000,臺南市,67000260,左鎮區,1947,4736,
108Y06M,67000,臺南市,67000270,仁德區,28058,75985,
108Y06M,67000,臺南市,67000280,歸仁區,22917,68233,
108Y06M,67000,臺南市,67000290,關廟區,11295,34259,
108Y06M,67000,臺南市,67000300,龍崎區,1533,3962,
108Y06M,67000,臺南市,67000310,永康區,85848,235157,
108Y06M,67000,臺南市,67000320,東區,72301,186057,
108Y06M,67000,臺南市,67000330,南區,46459,125011,
108Y06M,67000,臺南市,67000340,北區,51326,131776,
108Y06M,67000,臺南市,67000350,安南區,64309,193786,
108Y06M,67000,臺南市,67000360,安平區,26203,66980,
108Y06M,67000,臺南市,67000370,中西區,31858,78276,
108Y09M,67000,臺南市,67000010,新營區,29265,77114,
108Y09M,67000,臺南市,67000020,鹽水區,10083,25284,
108Y09M,67000,臺南市,67000030,白河區,10774,27767,
108Y09M,67000,臺南市,67000040,柳營區,7991,21112,
108Y09M,67000,臺南市,67000050,後壁區,8788,23071,
108Y09M,67000,臺南市,67000060,東山區,8306,20528,
108Y09M,67000,臺南市,67000070,麻豆區,15947,43990,
108Y09M,67000,臺南市,67000080,下營區,9167,23707,
108Y09M,67000,臺南市,67000090,六甲區,7829,21936,
108Y09M,67000,臺南市,67000100,官田區,8042,21316,
108Y09M,67000,臺南市,67000110,大內區,3793,9426,
108Y09M,67000,臺南市,67000120,佳里區,21083,59063,
108Y09M,67000,臺南市,67000130,學甲區,9668,25524,
108Y09M,67000,臺南市,67000140,西港區,8302,24567,
108Y09M,67000,臺南市,67000150,七股區,8016,22382,
108Y09M,67000,臺南市,67000160,將軍區,7274,19463,
108Y09M,67000,臺南市,67000170,北門區,4219,10879,
108Y09M,67000,臺南市,67000180,新化區,14561,43314,
108Y09M,67000,臺南市,67000190,善化區,18701,49872,
108Y09M,67000,臺南市,67000200,新市區,12860,37208,
108Y09M,67000,臺南市,67000210,安定區,10335,30454,
108Y09M,67000,臺南市,67000220,山上區,2718,7204,
108Y09M,67000,臺南市,67000230,玉井區,5151,13835,
108Y09M,67000,臺南市,67000240,楠西區,3503,9353,
108Y09M,67000,臺南市,67000250,南化區,2847,8599,
108Y09M,67000,臺南市,67000260,左鎮區,1941,4699,
108Y09M,67000,臺南市,67000270,仁德區,28224,76041,
108Y09M,67000,臺南市,67000280,歸仁區,22942,68112,
108Y09M,67000,臺南市,67000290,關廟區,11353,34225,
108Y09M,67000,臺南市,67000300,龍崎區,1532,3934,
108Y09M,67000,臺南市,67000310,永康區,86542,235667,
108Y09M,67000,臺南市,67000320,東區,72694,185967,
108Y09M,67000,臺南市,67000330,南區,46743,124807,
108Y09M,67000,臺南市,67000340,北區,51520,131632,
108Y09M,67000,臺南市,67000350,安南區,64784,194065,
108Y09M,67000,臺南市,67000360,安平區,26359,67046,
108Y09M,67000,臺南市,67000370,中西區,32038,78331,
108Y12M,67000,臺南市,67000010,新營區,29264,76969,
108Y12M,67000,臺南市,67000020,鹽水區,10073,25223,
108Y12M,67000,臺南市,67000030,白河區,10748,27688,
108Y12M,67000,臺南市,67000040,柳營區,7968,21068,
108Y12M,67000,臺南市,67000050,後壁區,8766,23001,
108Y12M,67000,臺南市,67000060,東山區,8290,20449,
108Y12M,67000,臺南市,67000070,麻豆區,15964,43993,
108Y12M,67000,臺南市,67000080,下營區,9192,23686,
108Y12M,67000,臺南市,67000090,六甲區,7837,21886,
108Y12M,67000,臺南市,67000100,官田區,8068,21371,
108Y12M,67000,臺南市,67000110,大內區,3789,9391,
108Y12M,67000,臺南市,67000120,佳里區,21085,59089,
108Y12M,67000,臺南市,67000130,學甲區,9658,25501,
108Y12M,67000,臺南市,67000140,西港區,8301,24554,
108Y12M,67000,臺南市,67000150,七股區,7987,22299,
108Y12M,67000,臺南市,67000160,將軍區,7256,19353,
108Y12M,67000,臺南市,67000170,北門區,4204,10830,
108Y12M,67000,臺南市,67000180,新化區,14589,43254,
108Y12M,67000,臺南市,67000190,善化區,18751,50018,
108Y12M,67000,臺南市,67000200,新市區,12902,37269,
108Y12M,67000,臺南市,67000210,安定區,10349,30413,
108Y12M,67000,臺南市,67000220,山上區,2717,7199,
108Y12M,67000,臺南市,67000230,玉井區,5134,13769,
108Y12M,67000,臺南市,67000240,楠西區,3499,9319,
108Y12M,67000,臺南市,67000250,南化區,2844,8583,
108Y12M,67000,臺南市,67000260,左鎮區,1930,4676,
108Y12M,67000,臺南市,67000270,仁德區,28240,76094,
108Y12M,67000,臺南市,67000280,歸仁區,23039,68135,
108Y12M,67000,臺南市,67000290,關廟區,11364,34202,
108Y12M,67000,臺南市,67000300,龍崎區,1521,3900,
108Y12M,67000,臺南市,67000310,永康區,86675,235699,
108Y12M,67000,臺南市,67000320,東區,72667,186009,
108Y12M,67000,臺南市,67000330,南區,46767,124696,
108Y12M,67000,臺南市,67000340,北區,51457,131480,
108Y12M,67000,臺南市,67000350,安南區,64883,194228,
108Y12M,67000,臺南市,67000360,安平區,26397,67119,
108Y12M,67000,臺南市,67000370,中西區,32094,78493,
109Y03M,67000,臺南市,67000010,新營區,29286,76901,
109Y03M,67000,臺南市,67000020,鹽水區,10066,25141,
109Y03M,67000,臺南市,67000030,白河區,10731,27602,
109Y03M,67000,臺南市,67000040,柳營區,7965,20978,
109Y03M,67000,臺南市,67000050,後壁區,8764,22886,
109Y03M,67000,臺南市,67000060,東山區,8288,20353,
109Y03M,67000,臺南市,67000070,麻豆區,15956,43909,
109Y03M,67000,臺南市,67000080,下營區,9236,23595,
109Y03M,67000,臺南市,67000090,六甲區,7843,21815,
109Y03M,67000,臺南市,67000100,官田區,8068,21350,
109Y03M,67000,臺南市,67000110,大內區,3783,9341,
109Y03M,67000,臺南市,67000120,佳里區,21090,59055,
109Y03M,67000,臺南市,67000130,學甲區,9693,25451,
109Y03M,67000,臺南市,67000140,西港區,8312,24498,
109Y03M,67000,臺南市,67000150,七股區,7978,22291,
109Y03M,67000,臺南市,67000160,將軍區,7238,19258,
109Y03M,67000,臺南市,67000170,北門區,4185,10760,
109Y03M,67000,臺南市,67000180,新化區,14627,43276,
109Y03M,67000,臺南市,67000190,善化區,18819,50139,
109Y03M,67000,臺南市,67000200,新市區,12960,37298,
109Y03M,67000,臺南市,67000210,安定區,10391,30361,
109Y03M,67000,臺南市,67000220,山上區,2714,7165,
109Y03M,67000,臺南市,67000230,玉井區,5141,13728,
109Y03M,67000,臺南市,67000240,楠西區,3503,9294,
109Y03M,67000,臺南市,67000250,南化區,2835,8522,
109Y03M,67000,臺南市,67000260,左鎮區,1924,4653,
109Y03M,67000,臺南市,67000270,仁德區,28279,76130,
109Y03M,67000,臺南市,67000280,歸仁區,23119,68318,
109Y03M,67000,臺南市,67000290,關廟區,11374,34143,
109Y03M,67000,臺南市,67000300,龍崎區,1511,3848,
109Y03M,67000,臺南市,67000310,永康區,86949,235812,
109Y03M,67000,臺南市,67000320,東區,72699,185767,
109Y03M,67000,臺南市,67000330,南區,46864,124512,
109Y03M,67000,臺南市,67000340,北區,51415,131060,
109Y03M,67000,臺南市,67000350,安南區,65064,194428,
109Y03M,67000,臺南市,67000360,安平區,26437,67082,
109Y03M,67000,臺南市,67000370,中西區,32078,78395,
